"activity_id","student_id","date","type","note"
3016520,6520,"2010-08-03T00:03:22-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Huius ego nunc auctoritatem sequens idem faciam. Atque haec ita iustitiae propria sunt, ut sint virtutum reliquarum communia. Sed tamen est aliquid, quod nobis non liceat, liceat illis. Duo Reges: constructio interrete. Equidem soleo etiam quod uno Graeci, si aliter non possum, idem pluribus verbis exponere. Age, inquies, ista parva sunt. Quod praeceptum quia maius erat, quam ut ab homine videretur, idcirco assignatum est deo. Nec mihi illud dixeris: Haec enim ipsa mihi sunt voluptati, et erant illa Torquatis. Parvi enim primo ortu sic iacent, tamquam omnino sine animo sint. Id enim ille summum bonum eu)qumi/an et saepe a)qambi/an appellat, id est animum terrore liberum. Incommoda autem et commoda-ita enim estmata et dustmata appello-communia esse voluerunt, paria noluerunt. </p>"
3026520,6520,"2010-03-18T04:51:30-07:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Idem fecisset Epicurus, si sententiam hanc, quae nunc Hieronymi est, coniunxisset cum Aristippi vetere sententia. Summum ením bonum exposuit vacuitatem doloris; Aliam vero vim voluptatis esse, aliam nihil dolendi, nisi valde pertinax fueris, concedas necesse est. </p>"
3036520,6520,"2010-03-24T03:56:50-07:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sin ea non neglegemus neque tamen ad finem summi boni referemus, non multum ab Erilli levitate aberrabimus. In ipsa enim parum magna vis inest, ut quam optime se habere possit, si nulla cultura adhibeatur. Duo Reges: constructio interrete. Hoc unum Aristo tenuit: praeter vitia atque virtutes negavit rem esse ullam aut fugiendam aut expetendam. At modo dixeras nihil in istis rebus esse, quod interesset. Et quidem iure fortasse, sed tamen non gravissimum est testimonium multitudinis. Tum Piso: Atqui, Cicero, inquit, ista studia, si ad imitandos summos viros spectant, ingeniosorum sunt; Namque ii horum posteri meliores illi quidem mea sententia quam reliquarum philosophi disciplinarum, sed ita degenerant, ut ipsi ex se nati esse videantur. Mihi quidem Antiochum, quem audis, satis belle videris attendere. Unum est sine dolore esse, alterum cum voluptate. </p>"
3046520,6520,"2011-02-01T22:51:41-08:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Poterat autem inpune; Nam illud quidem adduci vix possum, ut ea, quae senserit ille, tibi non vera videantur. Quare hoc videndum est, possitne nobis hoc ratio philosophorum dare. Duo Reges: constructio interrete. At, si voluptas esset bonum, desideraret. Incommoda autem et commoda-ita enim estmata et dustmata appello-communia esse voluerunt, paria noluerunt. At vero illa, quae Peripatetici, quae Stoici dicunt, semper tibi in ore sunt in iudiciis, in senatu. Nam bonum ex quo appellatum sit, nescio, praepositum ex eo credo, quod praeponatur aliis. Nunc omni virtuti vitium contrario nomine opponitur. Cum id quoque, ut cupiebat, audivisset, evelli iussit eam, qua erat transfixus, hastam. Quae fere omnia appellantur uno ingenii nomine, easque virtutes qui habent, ingeniosi vocantur. Perturbationes autem nulla naturae vi commoventur, omniaque ea sunt opiniones ac iudicia levitatis. </p>"
3056520,6520,"2010-06-06T01:59:25-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Perturbationes autem nulla naturae vi commoventur, omniaque ea sunt opiniones ac iudicia levitatis. Quos qui tollunt et nihil posse percipi dicunt, ii remotis sensibus ne id ipsum quidem expedire possunt, quod disserunt. Nec vero hoc oratione solum, sed multo magis vita et factis et moribus comprobavit. Duo Reges: constructio interrete. Collatio igitur ista te nihil iuvat. Tenesne igitur, inquam, Hieronymus Rhodius quid dicat esse summum bonum, quo putet omnia referri oportere? Animum autem reliquis rebus ita perfecit, ut corpus; Nihil enim desiderabile concupiscunt, plusque in ipsa iniuria detrimenti est quam in iis rebus emolumenti, quae pariuntur iniuria. Et harum quidem rerum facilis est et expedita distinctio. Non igitur potestis voluptate omnia dirigentes aut tueri aut retinere virtutem. Sin eam, quam Hieronymus, ne fecisset idem, ut voluptatem illam Aristippi in prima commendatione poneret. Tertium autem omnibus aut maximis rebus iis, quae secundum naturam sint, fruentem vivere. Aristoteles, Xenocrates, tota illa familia non dabit, quippe qui valitudinem, vires, divitias, gloriam, multa alia bona esse dicant, laudabilia non dicant. Quid, quod homines infima fortuna, nulla spe rerum gerendarum, opifices denique delectantur historia? Atqui reperies, inquit, in hoc quidem pertinacem; Sed tamen enitar et, si minus multa mihi occurrent, non fugiam ista popularia. </p>"
3068004,8004,"2011-06-21T05:14:43-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Se omnia, quae secundum naturam sint, b o n a appellare, quae autem contra, m a l a. Hosne igitur laudas et hanc eorum, inquam, sententiam sequi nos censes oportere? Nam de summo mox, ut dixi, videbimus et ad id explicandum disputationem omnem conferemus. Mene ergo et Triarium dignos existimas, apud quos turpiter loquare? Eam tum adesse, cum dolor omnis absit; Atque haec ita iustitiae propria sunt, ut sint virtutum reliquarum communia. Duo Reges: constructio interrete. Haec bene dicuntur, nec ego repugno, sed inter sese ipsa pugnant. </p>"
3078004,8004,"2010-03-22T04:42:06-07:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Omnibus enim artibus volumus attributam esse eam, quae communis appellatur prudentia, quam omnes, qui cuique artificio praesunt, debent habere. Deinde qui fit, ut ego nesciam, sciant omnes, quicumque Epicurei esse voluerunt? Illud quaero, quid ei, qui in voluptate summum bonum ponat, consentaneum sit dicere. Duo Reges: constructio interrete. Fortasse id optimum, sed ubi illud: Plus semper voluptatis? Ea possunt paria non esse. Habent enim et bene longam et satis litigiosam disputationem. Quid, cum volumus nomina eorum, qui quid gesserint, nota nobis esse, parentes, patriam, multa praeterea minime necessaria? Utinam quidem dicerent alium alio beatiorem! Iam ruinas videres. </p>"
3088004,8004,"2011-07-08T20:50:37-07:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. His enim rebus detractis negat se reperire in asotorum vita quod reprehendat. Quid, cum volumus nomina eorum, qui quid gesserint, nota nobis esse, parentes, patriam, multa praeterea minime necessaria? Duo Reges: constructio interrete. Nosti, credo, illud: Nemo pius est, qui pietatem-; </p>"
3098004,8004,"2010-09-09T11:16:00-07:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tenuis Lucius Verginius unusque de multis sexagesimo anno post libertatem receptam virginem filiam sua manu occidit potius, quam ea Ap. Ex quo intellegitur officium medium quiddam esse, quod neque in bonis ponatur neque in contrariis. An me, inquis, tam amentem putas, ut apud imperitos isto modo loquar? Quo modo autem philosophus loquitur? Duo Reges: constructio interrete. Sine ea igitur iucunde negat posse se vivere? Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate aut a dolore. Sed isti ipsi, qui voluptate et dolore omnia metiuntur, nonne clamant sapienti plus semper adesse quod velit quam quod nolit? Atqui eorum nihil est eius generis, ut sit in fine atque extrerno bonorum. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Quicquid enim praeter id, quod honestum sit, expetendum esse dixeris in bonisque numeraveris, et honestum ipsum quasi virtutis lumen extinxeris et virtutem penitus everteris. Atque omnia quidem scire, cuiuscumque modi sint, cupere curiosorum, duci vero maiorum rerum contemplatione ad cupiditatem scientiae summorum virorum est putandum. </p>"
3108004,8004,"2010-05-16T08:17:02-07:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tenuis Lucius Verginius unusque de multis sexagesimo anno post libertatem receptam virginem filiam sua manu occidit potius, quam ea Ap. Ex quo intellegitur officium medium quiddam esse, quod neque in bonis ponatur neque in contrariis. An me, inquis, tam amentem putas, ut apud imperitos isto modo loquar? Quo modo autem philosophus loquitur? Duo Reges: constructio interrete. Sine ea igitur iucunde negat posse se vivere? Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate aut a dolore. Sed isti ipsi, qui voluptate et dolore omnia metiuntur, nonne clamant sapienti plus semper adesse quod velit quam quod nolit? Atqui eorum nihil est eius generis, ut sit in fine atque extrerno bonorum. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Quicquid enim praeter id, quod honestum sit, expetendum esse dixeris in bonisque numeraveris, et honestum ipsum quasi virtutis lumen extinxeris et virtutem penitus everteris. Atque omnia quidem scire, cuiuscumque modi sint, cupere curiosorum, duci vero maiorum rerum contemplatione ad cupiditatem scientiae summorum virorum est putandum. </p>"
3119448,9448,"2010-07-08T04:26:37-07:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tenuis Lucius Verginius unusque de multis sexagesimo anno post libertatem receptam virginem filiam sua manu occidit potius, quam ea Ap. Ex quo intellegitur officium medium quiddam esse, quod neque in bonis ponatur neque in contrariis. An me, inquis, tam amentem putas, ut apud imperitos isto modo loquar? Quo modo autem philosophus loquitur? Duo Reges: constructio interrete. Sine ea igitur iucunde negat posse se vivere? Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate aut a dolore. Sed isti ipsi, qui voluptate et dolore omnia metiuntur, nonne clamant sapienti plus semper adesse quod velit quam quod nolit? Atqui eorum nihil est eius generis, ut sit in fine atque extrerno bonorum. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Quicquid enim praeter id, quod honestum sit, expetendum esse dixeris in bonisque numeraveris, et honestum ipsum quasi virtutis lumen extinxeris et virtutem penitus everteris. Atque omnia quidem scire, cuiuscumque modi sint, cupere curiosorum, duci vero maiorum rerum contemplatione ad cupiditatem scientiae summorum virorum est putandum. </p>"
3129448,9448,"2010-07-31T14:30:38-07:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tenuis Lucius Verginius unusque de multis sexagesimo anno post libertatem receptam virginem filiam sua manu occidit potius, quam ea Ap. Ex quo intellegitur officium medium quiddam esse, quod neque in bonis ponatur neque in contrariis. An me, inquis, tam amentem putas, ut apud imperitos isto modo loquar? Quo modo autem philosophus loquitur? Duo Reges: constructio interrete. Sine ea igitur iucunde negat posse se vivere? Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate aut a dolore. Sed isti ipsi, qui voluptate et dolore omnia metiuntur, nonne clamant sapienti plus semper adesse quod velit quam quod nolit? Atqui eorum nihil est eius generis, ut sit in fine atque extrerno bonorum. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Quicquid enim praeter id, quod honestum sit, expetendum esse dixeris in bonisque numeraveris, et honestum ipsum quasi virtutis lumen extinxeris et virtutem penitus everteris. Atque omnia quidem scire, cuiuscumque modi sint, cupere curiosorum, duci vero maiorum rerum contemplatione ad cupiditatem scientiae summorum virorum est putandum. </p>"
3139448,9448,"2010-02-05T07:09:56-08:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tenuis Lucius Verginius unusque de multis sexagesimo anno post libertatem receptam virginem filiam sua manu occidit potius, quam ea Ap. Ex quo intellegitur officium medium quiddam esse, quod neque in bonis ponatur neque in contrariis. An me, inquis, tam amentem putas, ut apud imperitos isto modo loquar? Quo modo autem philosophus loquitur? Duo Reges: constructio interrete. Sine ea igitur iucunde negat posse se vivere? Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate aut a dolore. Sed isti ipsi, qui voluptate et dolore omnia metiuntur, nonne clamant sapienti plus semper adesse quod velit quam quod nolit? Atqui eorum nihil est eius generis, ut sit in fine atque extrerno bonorum. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Quicquid enim praeter id, quod honestum sit, expetendum esse dixeris in bonisque numeraveris, et honestum ipsum quasi virtutis lumen extinxeris et virtutem penitus everteris. Atque omnia quidem scire, cuiuscumque modi sint, cupere curiosorum, duci vero maiorum rerum contemplatione ad cupiditatem scientiae summorum virorum est putandum. </p>"
3149448,9448,"2010-04-22T14:01:27-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tenuis Lucius Verginius unusque de multis sexagesimo anno post libertatem receptam virginem filiam sua manu occidit potius, quam ea Ap. Ex quo intellegitur officium medium quiddam esse, quod neque in bonis ponatur neque in contrariis. An me, inquis, tam amentem putas, ut apud imperitos isto modo loquar? Quo modo autem philosophus loquitur? Duo Reges: constructio interrete. Sine ea igitur iucunde negat posse se vivere? Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate aut a dolore. Sed isti ipsi, qui voluptate et dolore omnia metiuntur, nonne clamant sapienti plus semper adesse quod velit quam quod nolit? Atqui eorum nihil est eius generis, ut sit in fine atque extrerno bonorum. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Quicquid enim praeter id, quod honestum sit, expetendum esse dixeris in bonisque numeraveris, et honestum ipsum quasi virtutis lumen extinxeris et virtutem penitus everteris. Atque omnia quidem scire, cuiuscumque modi sint, cupere curiosorum, duci vero maiorum rerum contemplatione ad cupiditatem scientiae summorum virorum est putandum. </p>"
3159448,9448,"2010-10-04T18:49:48-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tenuis Lucius Verginius unusque de multis sexagesimo anno post libertatem receptam virginem filiam sua manu occidit potius, quam ea Ap. Ex quo intellegitur officium medium quiddam esse, quod neque in bonis ponatur neque in contrariis. An me, inquis, tam amentem putas, ut apud imperitos isto modo loquar? Quo modo autem philosophus loquitur? Duo Reges: constructio interrete. Sine ea igitur iucunde negat posse se vivere? Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate aut a dolore. Sed isti ipsi, qui voluptate et dolore omnia metiuntur, nonne clamant sapienti plus semper adesse quod velit quam quod nolit? Atqui eorum nihil est eius generis, ut sit in fine atque extrerno bonorum. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Quicquid enim praeter id, quod honestum sit, expetendum esse dixeris in bonisque numeraveris, et honestum ipsum quasi virtutis lumen extinxeris et virtutem penitus everteris. Atque omnia quidem scire, cuiuscumque modi sint, cupere curiosorum, duci vero maiorum rerum contemplatione ad cupiditatem scientiae summorum virorum est putandum. </p>"
